연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2018-10-01,제주시,이도1동,기타 외국식 음식점업,여성,88,1723037
2018-10-01,제주시,이도1동,기타 주점업,여성,16,1910010
2018-10-01,제주시,이도1동,기타음식료품위주종합소매업,여성,26,442700
2018-10-01,제주시,이도1동,차량용 주유소 운영업,여성,307,12216640
2018-10-01,제주시,이도1동,중식 음식점업,여성,248,4699000
2018-10-01,제주시,이도1동,전시 및 행사 대행업,여성,16,420000
2018-10-01,제주시,이도1동,일식 음식점업,여성,271,8580500
2018-10-01,제주시,이도1동,일반유흥 주점업,여성,48,13461000
2018-10-01,제주시,이도1동,육류 소매업,여성,452,15565900
2018-10-01,제주시,이도1동,호텔업,남성,381,68955330
2018-10-01,제주시,이도1동,욕탕업,여성,18,2740000
2018-10-01,제주시,이도1동,스포츠 및 레크레이션 용품 임대업,여성,334,43562900
2018-10-01,제주시,이도1동,슈퍼마켓,여성,3572,77146279
2018-10-01,제주시,이도1동,수산물 소매업,여성,1988,116345100
2018-10-01,제주시,이도1동,서양식 음식점업,여성,389,6554800
2018-10-01,제주시,이도1동,빵 및 과자류 소매업,여성,1318,18920990
2018-10-01,제주시,이도1동,비알콜 음료점업,여성,802,7801610
2018-10-01,제주시,이도1동,여관업,여성,116,3856500
2018-10-01,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,187,2377730
2018-10-01,제주시,이도1동,한식 음식점업,여성,3293,102348170
2018-10-01,제주시,이도1동,호텔업,여성,297,25202270
2018-10-01,제주시,이도1동,화장품 및 방향제 소매업,여성,354,10908040
2018-10-01,제주시,이도2동,건강보조식품 소매업,남성,34,7224700
2018-10-01,제주시,이도2동,과실 및 채소 소매업,남성,2179,143327299
2018-10-01,제주시,이도2동,관광 민예품 및 선물용품 소매업,남성,39,2112000
2018-10-01,제주시,이도2동,그외 기타 스포츠시설 운영업,남성,5,770000
2018-10-01,제주시,이도2동,그외 기타 종합 소매업,남성,1,250000
2018-10-01,제주시,이도2동,슈퍼마켓,남성,28029,1131060970
2018-10-01,제주시,이도2동,스포츠 및 레크레이션 용품 임대업,남성,1137,139339648
2018-10-01,제주시,이도2동,기타음식료품위주종합소매업,남성,4,1489900
2018-10-01,제주시,이도2동,마사지업,남성,19,1860000
2018-10-01,제주시,이도2동,비알콜 음료점업,남성,6131,66325530
2018-10-01,제주시,이도2동,빵 및 과자류 소매업,남성,5229,68650260
2018-10-01,제주시,이도2동,서양식 음식점업,남성,3741,101780540
2018-10-01,제주시,이도2동,수산물 소매업,남성,253,23318690
2018-10-01,제주시,이도2동,기타 외국식 음식점업,남성,979,36402400
2018-10-01,제주시,이도2동,과실 및 채소 소매업,여성,2834,159652990
2018-10-01,제주시,이도2동,여관업,남성,686,56561291
2018-10-01,제주시,이도2동,차량용 가스 충전업,남성,76,4326660
2018-10-01,제주시,이도2동,욕탕업,남성,457,5382500
2018-10-01,제주시,이도2동,육류 소매업,남성,936,54414546
2018-10-01,제주시,이도2동,일반유흥 주점업,남성,1135,161928200
2018-10-01,제주시,이도2동,일식 음식점업,남성,2491,118661800
2018-10-01,제주시,이도2동,자동차 임대업,남성,232,7978620
2018-10-01,제주시,이도2동,전시 및 행사 대행업,남성,579,16686850
2018-10-01,제주시,이도1동,일반유흥 주점업,남성,465,154394000
2018-10-01,제주시,이도2동,여행사업,남성,65,22779928
2018-10-01,제주시,이도2동,차량용 주유소 운영업,남성,6702,332928623
2018-10-01,제주시,이도2동,체인화 편의점,남성,45648,377945460
2018-10-01,제주시,이도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,7594,91736433
2018-10-01,제주시,이도2동,한식 음식점업,남성,41919,1620192100
2018-10-01,제주시,이도2동,화장품 및 방향제 소매업,남성,630,37995520
2018-10-01,제주시,이도2동,건강보조식품 소매업,여성,45,7246000
2018-10-01,제주시,이도2동,중식 음식점업,남성,1836,47943500
2018-10-01,제주시,이도2동,관광 민예품 및 선물용품 소매업,여성,61,9556500
2018-10-01,제주시,이도2동,그외 기타 스포츠시설 운영업,여성,2,150000
2018-10-01,제주시,이도2동,그외 기타 종합 소매업,여성,5,4765000
2018-10-01,제주시,이도2동,육류 소매업,여성,1201,52428283
2018-10-01,제주시,이도2동,욕탕업,여성,261,4062500
2018-10-01,제주시,이도2동,여행사업,여성,50,4631110
2018-10-01,제주시,이도2동,여관업,여성,302,33679494
2018-10-01,제주시,이도2동,스포츠 및 레크레이션 용품 임대업,여성,651,80433084
2018-10-01,제주시,이도2동,슈퍼마켓,여성,25728,1144855810
2018-10-01,제주시,이도2동,서양식 음식점업,여성,4531,87395640
2018-10-01,제주시,이도2동,일식 음식점업,여성,2055,79816300
2018-10-01,제주시,이도2동,빵 및 과자류 소매업,여성,7309,90482620
2018-10-01,제주시,이도2동,비알콜 음료점업,여성,8373,89972150
2018-10-01,제주시,이도2동,마사지업,여성,3,280000
2018-10-01,제주시,이도2동,기타음식료품위주종합소매업,여성,3,41800
2018-10-01,제주시,이도2동,기타 주점업,여성,101,15719500
2018-10-01,제주시,이도2동,기타 외국식 음식점업,여성,655,18890650
2018-10-01,제주시,이도2동,일반유흥 주점업,여성,535,43998800
2018-10-01,제주시,이도2동,자동차 임대업,여성,161,5526050
2018-10-01,제주시,이호동,서양식 음식점업,남성,285,3714900
2018-10-01,제주시,이도2동,차량용 가스 충전업,여성,97,14404990
2018-10-01,제주시,이도2동,차량용 주유소 운영업,여성,4184,200311848
2018-10-01,제주시,이도2동,체인화 편의점,여성,27373,242227970
2018-10-01,제주시,이도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,7064,80633010
2018-10-01,제주시,이도2동,한식 음식점업,여성,29155,946024138
2018-10-01,제주시,이도2동,전시 및 행사 대행업,여성,535,13356900
2018-10-01,제주시,이도2동,수산물 소매업,여성,181,15855505
2018-10-01,제주시,이도2동,화장품 및 방향제 소매업,여성,2445,100757548
2018-10-01,제주시,이호동,기타 수상오락 서비스업,남성,2,1402000
2018-10-01,제주시,이호동,기타 외국식 음식점업,남성,59,753500
2018-10-01,제주시,이호동,기타음식료품위주종합소매업,남성,1,29500
2018-10-01,제주시,이호동,비알콜 음료점업,남성,218,2269250
2018-10-01,제주시,이호동,빵 및 과자류 소매업,남성,140,1236900
2018-10-01,제주시,이호동,과실 및 채소 소매업,남성,14,795000
2018-10-01,제주시,이호동,관광 민예품 및 선물용품 소매업,남성,83,1614000
2018-10-01,제주시,일도2동,일식 음식점업,남성,887,62369400
2018-10-01,제주시,이호동,수산물 소매업,남성,36,15222200
2018-10-01,제주시,이호동,스포츠 및 레크레이션 용품 임대업,남성,179,5071300
2018-10-01,제주시,이호동,여관업,남성,51,9417000
2018-10-01,제주시,이호동,여행사업,남성,1,800000
2018-10-01,제주시,이호동,욕탕업,남성,137,3126000
2018-10-01,제주시,이호동,육류 소매업,남성,19,1265740
2018-10-01,제주시,이호동,일식 음식점업,남성,21,661000
2018-10-01,제주시,이호동,자동차 임대업,남성,555,34695650
2018-10-01,제주시,이호동,관광 민예품 및 선물용품 소매업,여성,128,2435000
2018-10-01,제주시,이호동,그외 기타 종합 소매업,여성,1,1000000
2018-10-01,제주시,이호동,차량용 가스 충전업,남성,29,1521260
2018-10-01,제주시,이호동,차량용 주유소 운영업,남성,1813,93405189
2018-10-01,제주시,이호동,체인화 편의점,남성,4840,44040330
2018-10-01,제주시,이호동,한식 음식점업,남성,1010,63673400
2018-10-01,제주시,이호동,과실 및 채소 소매업,여성,5,282000
2018-10-01,제주시,용담2동,육류 소매업,여성,326,19215570
2018-10-01,제주시,이호동,전시 및 행사 대행업,남성,1,18000
2018-10-01,제주시,이도2동,중식 음식점업,여성,1024,24734500
2018-10-01,제주시,이호동,기타 외국식 음식점업,여성,94,1135000
2018-10-01,제주시,이호동,육류 소매업,여성,14,2074126
2018-10-01,제주시,이호동,빵 및 과자류 소매업,여성,189,1955590
2018-10-01,제주시,이호동,서양식 음식점업,여성,349,5000700
2018-10-01,제주시,이호동,수산물 소매업,여성,8,1523000
2018-10-01,제주시,이호동,슈퍼마켓,여성,427,7571420
2018-10-01,제주시,이호동,스포츠 및 레크레이션 용품 임대업,여성,31,1381900
2018-10-01,제주시,이호동,여관업,여성,23,5918000
2018-10-01,제주시,이호동,슈퍼마켓,남성,861,12532950
2018-10-01,제주시,이호동,비알콜 음료점업,여성,226,2143670
2018-10-01,제주시,이호동,일식 음식점업,여성,7,208000
2018-10-01,제주시,이호동,자동차 임대업,여성,343,20123300
2018-10-01,제주시,이호동,전시 및 행사 대행업,여성,2,101000
2018-10-01,제주시,이호동,중식 음식점업,여성,117,2820000
2018-10-01,제주시,이호동,차량용 가스 충전업,여성,18,679780
2018-10-01,제주시,이호동,차량용 주유소 운영업,여성,946,39399540
2018-10-01,제주시,이호동,욕탕업,여성,46,1105000
2018-10-01,제주시,이호동,체인화 편의점,여성,2525,21217580
2018-10-01,제주시,이호동,한식 음식점업,여성,837,41438900
2018-10-01,제주시,이호동,화장품 및 방향제 소매업,여성,2,80000
2018-10-01,제주시,일도1동,관광 민예품 및 선물용품 소매업,남성,38,1168000
2018-10-01,제주시,일도1동,그외 기타 종합 소매업,남성,1,500000
2018-10-01,제주시,일도1동,기타 외국식 음식점업,남성,228,5415500
2018-10-01,제주시,일도1동,기타 주점업,남성,99,13441000
2018-10-01,제주시,일도1동,기타음식료품위주종합소매업,남성,1,227400
2018-10-01,제주시,일도1동,비알콜 음료점업,여성,1040,10799350
2018-10-01,제주시,일도1동,과실 및 채소 소매업,남성,1190,56693800
2018-10-01,제주시,일도1동,비알콜 음료점업,남성,790,7470500
2018-10-01,제주시,일도1동,수산물 소매업,남성,3263,194667895
2018-10-01,제주시,일도1동,슈퍼마켓,남성,480,5661110
2018-10-01,제주시,일도1동,스포츠 및 레크레이션 용품 임대업,남성,4193,589535420
2018-10-01,제주시,일도1동,여관업,남성,199,12077000
2018-10-01,제주시,일도1동,여행사업,남성,30,797500
2018-10-01,제주시,일도1동,빵 및 과자류 소매업,남성,707,14725700
2018-10-01,제주시,일도1동,서양식 음식점업,남성,436,8337160
2018-10-01,제주시,일도1동,빵 및 과자류 소매업,여성,1290,23454700
2018-10-01,제주시,일도1동,욕탕업,남성,32,544800
2018-10-01,제주시,일도1동,일반유흥 주점업,남성,44,3646000
2018-10-01,제주시,일도1동,기타음식료품위주종합소매업,여성,2,323600
2018-10-01,제주시,일도1동,기타 주점업,여성,17,2460000
2018-10-01,제주시,일도1동,기타 외국식 음식점업,여성,131,2995000
2018-10-01,제주시,일도1동,관광 민예품 및 선물용품 소매업,여성,112,2979000
2018-10-01,제주시,일도1동,과실 및 채소 소매업,여성,1790,77957503
2018-10-01,제주시,일도1동,건강보조식품 소매업,여성,11,476000
2018-10-01,제주시,일도1동,육류 소매업,남성,398,15392300
2018-10-01,제주시,일도1동,화장품 및 방향제 소매업,남성,410,14753920
2018-10-01,제주시,일도1동,한식 음식점업,남성,5099,157584350
2018-10-01,제주시,일도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,708,5728800
2018-10-01,제주시,일도1동,체인화 편의점,남성,5268,48323200
2018-10-01,제주시,일도1동,중식 음식점업,남성,277,7248010
2018-10-01,제주시,일도1동,전시 및 행사 대행업,남성,3,40500
2018-10-01,제주시,일도1동,일식 음식점업,남성,561,24389800
2018-10-01,제주시,일도1동,호텔업,남성,16,1221000
2018-10-01,제주시,일도2동,육류 소매업,남성,459,27956500
2018-10-01,제주시,일도1동,서양식 음식점업,여성,534,10115550
2018-10-01,제주시,일도2동,그외 기타 종합 소매업,남성,10467,696635110
2018-10-01,제주시,일도1동,스포츠 및 레크레이션 용품 임대업,여성,5093,633485922
2018-10-01,제주시,일도1동,여관업,여성,74,3684664
2018-10-01,제주시,일도1동,여행사업,여성,136,3220500
2018-10-01,제주시,일도1동,욕탕업,여성,17,785000
2018-10-01,제주시,일도1동,육류 소매업,여성,460,19812077
2018-10-01,제주시,일도2동,건강보조식품 소매업,남성,28,1741000
2018-10-01,제주시,일도1동,슈퍼마켓,여성,222,2537480
2018-10-01,제주시,일도1동,일반유흥 주점업,여성,9,493000
2018-10-01,제주시,일도1동,중식 음식점업,여성,156,4352500
2018-10-01,제주시,일도1동,체인화 편의점,여성,3504,39737860
2018-10-01,제주시,일도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1017,8579200
2018-10-01,제주시,일도1동,한식 음식점업,여성,4548,124719650
2018-10-01,제주시,일도1동,호텔업,여성,10,894400
2018-10-01,제주시,일도1동,일식 음식점업,여성,486,19002600
2018-10-01,제주시,일도1동,전시 및 행사 대행업,여성,6,85000
2018-10-01,제주시,일도1동,수산물 소매업,여성,4290,213541100
2018-10-01,제주시,일도1동,화장품 및 방향제 소매업,여성,1175,27630400
2018-10-01,제주시,일도1동,건강보조식품 소매업,남성,10,1046000
2018-10-01,제주시,일도2동,기타 대형 종합 소매업,남성,1347,44551100
2018-10-01,제주시,일도2동,기타 외국식 음식점업,남성,679,26389500
2018-10-01,제주시,일도2동,기타 주점업,남성,911,182950009
2018-10-01,제주시,일도2동,기타음식료품위주종합소매업,남성,1,33500
2018-10-01,제주시,일도2동,비알콜 음료점업,남성,630,9359500
2018-10-01,제주시,일도2동,관광 민예품 및 선물용품 소매업,남성,7,286000
2018-10-01,제주시,일도2동,과실 및 채소 소매업,남성,512,37390000
2018-10-01,제주시,일도2동,빵 및 과자류 소매업,남성,3209,44722340
2018-10-01,제주시,일도2동,슈퍼마켓,남성,11613,205675840
2018-10-01,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,남성,785,51137440
2018-10-01,제주시,일도2동,여관업,남성,175,9371000
2018-10-01,제주시,일도2동,여행사업,남성,11,10626510
2018-10-01,제주시,일도2동,욕탕업,남성,56,538000
2018-10-01,제주시,일도2동,서양식 음식점업,남성,796,15444990
2018-10-01,제주시,일도2동,수산물 소매업,남성,231,12254000
2018-10-01,제주시,일도2동,전시 및 행사 대행업,남성,37,185500
2018-10-01,제주시,이호동,화장품 및 방향제 소매업,남성,2,400000
2018-10-01,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,남성,290,12609500
2018-10-01,제주시,일도2동,관광 민예품 및 선물용품 소매업,여성,5,125000
2018-10-01,제주시,일도2동,기타음식료품위주종합소매업,여성,1,29500
2018-10-01,제주시,일도2동,기타 주점업,여성,119,20101000
2018-10-01,제주시,일도2동,기타 외국식 음식점업,여성,431,13600000
2018-10-01,제주시,일도2동,기타 대형 종합 소매업,여성,1765,57391940
2018-10-01,제주시,일도2동,그외 기타 종합 소매업,여성,10819,722915340
2018-10-01,제주시,일도2동,그외 기타 스포츠시설 운영업,여성,2,66000
2018-10-01,제주시,일도2동,과실 및 채소 소매업,여성,569,35468300
2018-10-01,제주시,일도2동,한식 음식점업,여성,9469,318909010
2018-10-01,제주시,일도2동,건강보조식품 소매업,여성,29,875500
2018-10-01,제주시,일도2동,화장품 및 방향제 소매업,남성,229,9244170
2018-10-01,제주시,일도2동,한식 음식점업,남성,16456,661161120
2018-10-01,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,4208,42499010
2018-10-01,제주시,일도2동,체인화 편의점,남성,18524,162193970
2018-10-01,제주시,일도2동,차량용 주유소 운영업,남성,2985,140086139
2018-10-01,제주시,일도2동,비알콜 음료점업,여성,776,7764150
2018-10-01,제주시,일도2동,빵 및 과자류 소매업,여성,4185,51780430
2018-10-01,제주시,일도2동,체인화 편의점,여성,9620,77964620
2018-10-01,제주시,일도2동,차량용 주유소 운영업,여성,1899,81588756
2018-10-01,제주시,일도2동,중식 음식점업,여성,237,5958500
2018-10-01,제주시,일도2동,전시 및 행사 대행업,여성,64,326500
2018-10-01,제주시,일도2동,일식 음식점업,여성,379,24689200
2018-10-01,제주시,일도2동,일반유흥 주점업,여성,171,19442100
2018-10-01,제주시,일도2동,화장품 및 방향제 소매업,여성,591,30621990
2018-10-01,제주시,일도2동,육류 소매업,여성,490,25470230
2018-10-01,제주시,일도2동,여행사업,여성,6,3040320
2018-10-01,제주시,일도2동,여관업,여성,58,3196000
2018-10-01,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,여성,204,31999610
2018-10-01,제주시,일도2동,슈퍼마켓,여성,9407,188189260
2018-10-01,제주시,일도2동,수산물 소매업,여성,113,6624516
2018-10-01,제주시,일도2동,서양식 음식점업,여성,806,12481310
2018-10-01,제주시,일도2동,욕탕업,여성,22,228000
2018-10-01,제주시,조천읍,건강보조식품 소매업,남성,1,150000
2018-10-01,제주시,조천읍,골프장 운영업,남성,1155,155992750
2018-10-01,제주시,조천읍,전시 및 행사 대행업,남성,6261,160969400
2018-10-01,제주시,조천읍,관광 민예품 및 선물용품 소매업,남성,474,21525550
2018-10-01,제주시,조천읍,그외 기타 스포츠시설 운영업,남성,40,2828000
2018-10-01,제주시,조천읍,그외 기타 종합 소매업,남성,2214,76738560
2018-10-01,제주시,조천읍,기타 외국식 음식점업,남성,322,8189500
2018-10-01,제주시,조천읍,기타 주점업,남성,32,4662000
2018-10-01,제주시,조천읍,육류 소매업,남성,123,22307346
2018-10-01,제주시,조천읍,과실 및 채소 소매업,남성,109,9462000
2018-10-01,제주시,조천읍,기타음식료품위주종합소매업,남성,2715,76989390
2018-10-01,제주시,조천읍,서양식 음식점업,남성,1836,35101350
2018-10-01,제주시,조천읍,수산물 소매업,남성,32,2289000
2018-10-01,제주시,조천읍,슈퍼마켓,남성,4964,112228650
2018-10-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,남성,564,21183000
2018-10-01,제주시,조천읍,여관업,남성,588,51180950
2018-10-01,제주시,조천읍,비알콜 음료점업,남성,644,7167330
2018-10-01,제주시,조천읍,빵 및 과자류 소매업,남성,1764,27353790
2018-10-01,제주시,조천읍,그외 기타 스포츠시설 운영업,여성,36,2918000
2018-10-01,제주시,조천읍,욕탕업,남성,216,4751000
2018-10-01,제주시,조천읍,그외 기타 종합 소매업,여성,2056,72887850
2018-10-01,제주시,조천읍,중식 음식점업,남성,727,19531420
2018-10-01,제주시,조천읍,차량용 가스 충전업,남성,96,7500130
2018-10-01,제주시,조천읍,차량용 주유소 운영업,남성,5085,295387615
2018-10-01,제주시,조천읍,체인화 편의점,남성,16032,155662070
2018-10-01,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,846,16086510
2018-10-01,제주시,조천읍,일식 음식점업,남성,473,37650200
2018-10-01,제주시,조천읍,일반유흥 주점업,남성,43,2921500
2018-10-01,제주시,조천읍,한식 음식점업,남성,15710,609500183
2018-10-01,제주시,조천읍,휴양콘도 운영업,남성,1305,172160893
2018-10-01,제주시,조천읍,건강보조식품 소매업,여성,1,140000
2018-10-01,제주시,조천읍,골프장 운영업,여성,324,42256400
2018-10-01,제주시,조천읍,과실 및 채소 소매업,여성,149,5944500
2018-10-01,제주시,조천읍,관광 민예품 및 선물용품 소매업,여성,758,25426592
2018-10-01,제주시,조천읍,호텔업,남성,41,6996750
2018-10-01,제주시,조천읍,화장품 및 방향제 소매업,남성,38,1545400
2018-10-01,제주시,한경면,차량용 주유소 운영업,남성,2135,175122840
2018-10-01,제주시,조천읍,기타 수상오락 서비스업,여성,1,14000
2018-10-01,제주시,추자면,일반유흥 주점업,여성,5,366000
2018-10-01,제주시,조천읍,전시 및 행사 대행업,여성,6834,164995000
2018-10-01,제주시,조천읍,일식 음식점업,여성,417,31160430
2018-10-01,제주시,조천읍,일반유흥 주점업,여성,36,2071500
2018-10-01,제주시,조천읍,육류 소매업,여성,86,7455322
2018-10-01,제주시,조천읍,욕탕업,여성,114,3857000
2018-10-01,제주시,조천읍,여관업,여성,452,30909506
2018-10-01,제주시,조천읍,슈퍼마켓,여성,3828,90125107
2018-10-01,제주시,추자면,중식 음식점업,남성,48,2161000
2018-10-01,제주시,조천읍,수산물 소매업,여성,22,1725000
2018-10-01,제주시,조천읍,서양식 음식점업,여성,2153,41850573
2018-10-01,제주시,조천읍,빵 및 과자류 소매업,여성,2479,38313780
2018-10-01,제주시,조천읍,비알콜 음료점업,여성,780,9524090
2018-10-01,제주시,조천읍,기타음식료품위주종합소매업,여성,2018,59204630
2018-10-01,제주시,조천읍,기타 주점업,여성,17,1501000
2018-10-01,제주시,조천읍,중식 음식점업,여성,387,10832400
2018-10-01,제주시,조천읍,차량용 가스 충전업,여성,90,11773520
2018-10-01,제주시,조천읍,차량용 주유소 운영업,여성,2457,120067331
2018-10-01,제주시,용담2동,욕탕업,여성,426,7310900
2018-10-01,제주시,추자면,여관업,남성,47,4222200
2018-10-01,제주시,추자면,여행사업,남성,1,80000
2018-10-01,제주시,추자면,스포츠 및 레크레이션 용품 임대업,남성,25,919000
2018-10-01,제주시,추자면,슈퍼마켓,남성,554,15252270
2018-10-01,제주시,추자면,수산물 소매업,남성,72,6525060
2018-10-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,여성,216,10992900
2018-10-01,제주시,추자면,기타 주점업,남성,50,8110000
2018-10-01,제주시,조천읍,휴양콘도 운영업,여성,1139,159457590
2018-10-01,제주시,조천읍,화장품 및 방향제 소매업,여성,57,2793900
2018-10-01,제주시,조천읍,호텔업,여성,29,11859900
2018-10-01,제주시,조천읍,한식 음식점업,여성,12374,451487858
2018-10-01,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,858,14855050
2018-10-01,제주시,조천읍,체인화 편의점,여성,8382,80029120
2018-10-01,제주시,추자면,과실 및 채소 소매업,남성,21,3163000
2018-10-01,제주시,추자면,차량용 가스 충전업,남성,2,220000
2018-10-01,제주시,추자면,차량용 주유소 운영업,남성,100,8038100
2018-10-01,제주시,추자면,체인화 편의점,남성,999,12309170
2018-10-01,제주시,추자면,한식 음식점업,남성,396,24789510
2018-10-01,제주시,추자면,과실 및 채소 소매업,여성,16,1205710
2018-10-01,제주시,추자면,기타 주점업,여성,9,3210000
2018-10-01,제주시,추자면,수산물 소매업,여성,39,2733000
2018-10-01,제주시,추자면,슈퍼마켓,여성,270,8295862
2018-10-01,제주시,추자면,스포츠 및 레크레이션 용품 임대업,여성,1,25000
2018-10-01,제주시,한경면,과실 및 채소 소매업,남성,192,6443500
2018-10-01,제주시,한경면,관광 민예품 및 선물용품 소매업,남성,18,249750
2018-10-01,제주시,추자면,중식 음식점업,여성,11,509000
2018-10-01,제주시,추자면,차량용 가스 충전업,여성,6,524000
2018-10-01,제주시,추자면,차량용 주유소 운영업,여성,24,2080000
2018-10-01,제주시,추자면,체인화 편의점,여성,255,3462020
2018-10-01,제주시,추자면,한식 음식점업,여성,174,12351500
2018-10-01,제주시,한경면,골프장 운영업,남성,1040,150776000
2018-10-01,제주시,추자면,여관업,여성,12,3434000
2018-10-01,제주시,한경면,차량용 가스 충전업,남성,34,5223870
2018-10-01,제주시,한경면,기타 수상오락 서비스업,남성,6,243000
2018-10-01,제주시,한경면,스포츠 및 레크레이션 용품 임대업,남성,52,1427000
2018-10-01,제주시,한경면,기타음식료품위주종합소매업,남성,1770,55184320
2018-10-01,제주시,한경면,내항 여객 운송업,남성,31,1386000
2018-10-01,제주시,한경면,비알콜 음료점업,남성,87,1362200
2018-10-01,제주시,한경면,빵 및 과자류 소매업,남성,63,999900
2018-10-01,제주시,한경면,서양식 음식점업,남성,584,13266400
2018-10-01,제주시,한경면,수산물 소매업,남성,40,3612000
2018-10-01,제주시,조천읍,기타 외국식 음식점업,여성,132,4177000
2018-10-01,제주시,한경면,기타 주점업,남성,23,5960000
2018-10-01,제주시,한경면,여관업,남성,29,1347700
2018-10-01,제주시,한경면,욕탕업,남성,80,1497000
2018-10-01,제주시,한경면,육류 소매업,남성,3,1484000
2018-10-01,제주시,한경면,일식 음식점업,남성,173,8271600
2018-10-01,제주시,한경면,전시 및 행사 대행업,남성,261,8340600
2018-10-01,제주시,한경면,중식 음식점업,남성,500,12892200
2018-10-01,제주시,한경면,슈퍼마켓,남성,1863,40231120
2018-10-01,제주시,한경면,체인화 편의점,남성,3658,36175870
2018-10-01,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,3759,38246450
2018-10-01,제주시,화북동,일식 음식점업,남성,96,8897000
2018-10-01,제주시,한경면,수산물 소매업,여성,29,3791000
2018-10-01,제주시,한경면,서양식 음식점업,여성,833,19013870
2018-10-01,제주시,한경면,빵 및 과자류 소매업,여성,90,1530400
2018-10-01,제주시,한경면,비알콜 음료점업,여성,78,1486600
2018-10-01,제주시,한경면,내항 여객 운송업,여성,13,598000
2018-10-01,제주시,한경면,기타음식료품위주종합소매업,여성,1096,40399230
2018-10-01,제주시,한경면,기타 수상오락 서비스업,여성,2,120000
2018-10-01,제주시,한경면,스포츠 및 레크레이션 용품 임대업,여성,34,883000
2018-10-01,제주시,한경면,그외 기타 종합 소매업,여성,2,850000
2018-10-01,제주시,한경면,관광 민예품 및 선물용품 소매업,여성,20,150500
2018-10-01,제주시,한경면,과실 및 채소 소매업,여성,204,6248200
2018-10-01,제주시,한경면,골프장 운영업,여성,287,41717300
2018-10-01,제주시,한경면,휴양콘도 운영업,남성,3,200000
2018-10-01,제주시,한경면,한식 음식점업,남성,3770,153051378
2018-10-01,제주시,한경면,슈퍼마켓,여성,1001,28766090
2018-10-01,제주시,한경면,여관업,여성,44,1902000
2018-10-01,제주시,한림읍,관광 민예품 및 선물용품 소매업,남성,86,2160000
2018-10-01,제주시,한경면,일식 음식점업,여성,130,5476500
2018-10-01,제주시,한경면,전시 및 행사 대행업,여성,210,5956700
2018-10-01,제주시,한경면,중식 음식점업,여성,188,5173800
2018-10-01,제주시,한경면,차량용 가스 충전업,여성,41,3143310
2018-10-01,제주시,한경면,차량용 주유소 운영업,여성,598,44737980
2018-10-01,제주시,한경면,욕탕업,여성,44,991500
2018-10-01,제주시,한경면,기타 주점업,여성,11,2150000
2018-10-01,제주시,한경면,체인화 편의점,여성,1394,13439340
2018-10-01,제주시,한경면,화장품 및 방향제 소매업,여성,2,25000
2018-10-01,제주시,한경면,휴양콘도 운영업,여성,1,40000
2018-10-01,제주시,한림읍,건강보조식품 소매업,남성,7,1585000
2018-10-01,제주시,한림읍,골프장 운영업,남성,834,207801209
2018-10-01,제주시,한림읍,과실 및 채소 소매업,남성,267,20541800
2018-10-01,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,123,3771200
2018-10-01,제주시,한경면,한식 음식점업,여성,1930,81981140
2018-10-01,제주시,일도2동,중식 음식점업,남성,491,14572000
2018-10-01,제주시,한림읍,그외 기타 종합 소매업,남성,3636,188032660
2018-10-01,제주시,한림읍,기타 주점업,남성,248,52887000
2018-10-01,제주시,한림읍,기타음식료품위주종합소매업,남성,33,2859250
2018-10-01,제주시,한림읍,내항 여객 운송업,남성,194,4793500
2018-10-01,제주시,한림읍,비알콜 음료점업,남성,676,7949090
2018-10-01,제주시,한림읍,빵 및 과자류 소매업,남성,1028,14506963
2018-10-01,제주시,한림읍,서양식 음식점업,남성,2842,58632310
2018-10-01,제주시,한림읍,수산물 소매업,남성,233,34964194
2018-10-01,제주시,한림읍,중식 음식점업,남성,794,25169700
2018-10-01,제주시,한림읍,차량용 가스 충전업,남성,88,6069869
2018-10-01,제주시,한림읍,여관업,남성,804,44816903
2018-10-01,제주시,한림읍,욕탕업,남성,61,539100
2018-10-01,제주시,한림읍,육류 소매업,남성,360,31701240
2018-10-01,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,137,4558500
2018-10-01,제주시,한림읍,일식 음식점업,남성,451,44273000
2018-10-01,제주시,한림읍,전시 및 행사 대행업,남성,1088,36524400
2018-10-01,제주시,한림읍,슈퍼마켓,남성,5867,197593700
2018-10-01,제주시,한경면,육류 소매업,여성,1,10000
