연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2017-09-01,제주시,도두동,차량용 가스 충전업,여성,644,18171252
2017-09-01,제주시,노형동,과실 및 채소 소매업,여성,557,39205900
2017-09-01,제주시,도두동,수산물 소매업,여성,62,18694000
2017-09-01,제주시,도두동,비알콜 음료점업,남성,556,6425700
2017-09-01,제주시,도두동,슈퍼마켓,남성,2401,53239610
2017-09-01,제주시,도두동,스포츠 및 레크레이션 용품 임대업,남성,507,22002000
2017-09-01,제주시,도두동,여관업,남성,122,16907200
2017-09-01,제주시,도두동,욕탕업,남성,557,7270000
2017-09-01,제주시,도두동,빵 및 과자류 소매업,남성,53,395500
2017-09-01,제주시,도두동,육류 소매업,남성,67,3262500
2017-09-01,제주시,도두동,기타 수상오락 서비스업,남성,2,785000
2017-09-01,제주시,도두동,자동차 임대업,남성,2897,196891175
2017-09-01,제주시,도두동,차량용 가스 충전업,남성,1144,33156813
2017-09-01,제주시,도두동,차량용 주유소 운영업,남성,1480,67518317
2017-09-01,제주시,도두동,체인화 편의점,남성,5694,54651220
2017-09-01,서귀포시,예래동,내항 여객 운송업,여성,4,747500
2017-09-01,제주시,도두동,일식 음식점업,남성,830,68552000
2017-09-01,제주시,노형동,그외 기타 스포츠시설 운영업,여성,43,3425200
2017-09-01,제주시,도두동,중식 음식점업,남성,113,2215500
2017-09-01,제주시,도두동,한식 음식점업,남성,3711,178672440
2017-09-01,서귀포시,대천동,일반유흥 주점업,남성,3,4290000
2017-09-01,제주시,봉개동,과실 및 채소 소매업,남성,248,13549200
2017-09-01,제주시,봉개동,육류 소매업,남성,64,13154000
2017-09-01,제주시,봉개동,한식 음식점업,남성,1834,57807900
2017-09-01,제주시,봉개동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,55,593600
2017-09-01,제주시,봉개동,체인화 편의점,남성,5682,60314730
2017-09-01,제주시,봉개동,차량용 주유소 운영업,남성,4206,217016062
2017-09-01,제주시,봉개동,차량용 가스 충전업,남성,11,496000
2017-09-01,제주시,봉개동,중식 음식점업,남성,175,3309000
2017-09-01,제주시,봉개동,여관업,남성,57,1418100
2017-09-01,제주시,봉개동,체인화 편의점,여성,2591,28845470
2017-09-01,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,남성,39,1468000
2017-09-01,제주시,봉개동,슈퍼마켓,남성,4092,84107230
2017-09-01,제주시,봉개동,서양식 음식점업,남성,111,2883000
2017-09-01,제주시,봉개동,빵 및 과자류 소매업,남성,156,1096100
2017-09-01,제주시,봉개동,비알콜 음료점업,남성,279,2695500
2017-09-01,제주시,용담2동,서양식 음식점업,여성,909,22959080
2017-09-01,제주시,봉개동,휴양콘도 운영업,남성,1051,137424100
2017-09-01,제주시,봉개동,골프장 운영업,여성,426,54088550
2017-09-01,제주시,봉개동,차량용 가스 충전업,여성,9,370000
2017-09-01,제주시,봉개동,중식 음식점업,여성,43,1035000
2017-09-01,제주시,봉개동,육류 소매업,여성,27,3237600
2017-09-01,제주시,봉개동,여관업,여성,20,676000
2017-09-01,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,여성,22,834000
2017-09-01,제주시,봉개동,슈퍼마켓,여성,1771,36730930
2017-09-01,제주시,봉개동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,27,239900
2017-09-01,제주시,봉개동,수산물 소매업,여성,1,100000
2017-09-01,제주시,봉개동,빵 및 과자류 소매업,여성,108,799200
2017-09-01,제주시,봉개동,비알콜 음료점업,여성,202,1628000
2017-09-01,제주시,봉개동,기타 외국식 음식점업,여성,98,2208900
2017-09-01,제주시,봉개동,그외 기타 종합 소매업,여성,122,5535520
2017-09-01,제주시,봉개동,그외 기타 스포츠시설 운영업,여성,9,560000
2017-09-01,제주시,봉개동,과실 및 채소 소매업,여성,199,7867300
2017-09-01,제주시,봉개동,서양식 음식점업,여성,102,3063200
2017-09-01,제주시,봉개동,차량용 주유소 운영업,여성,1823,82177281
2017-09-01,제주시,봉개동,한식 음식점업,여성,849,31514700
2017-09-01,제주시,삼도1동,일반유흥 주점업,남성,334,108275000
2017-09-01,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,남성,137,16426100
2017-09-01,제주시,삼도1동,슈퍼마켓,남성,9685,230981780
2017-09-01,제주시,삼도1동,수산물 소매업,남성,12,1737000
2017-09-01,제주시,삼도1동,서양식 음식점업,남성,262,3202920
2017-09-01,제주시,삼도1동,빵 및 과자류 소매업,남성,713,9800159
2017-09-01,제주시,삼도1동,비알콜 음료점업,남성,72,487000
2017-09-01,제주시,삼도1동,기타음식료품위주종합소매업,남성,24,536900
2017-09-01,제주시,삼도1동,여행사업,남성,3,4200000
2017-09-01,제주시,삼도1동,기타 주점업,남성,520,97093000
2017-09-01,제주시,삼도1동,기타 외국식 음식점업,남성,81,1140500
2017-09-01,제주시,삼도1동,그외 기타 종합 소매업,남성,3,2120000
2017-09-01,제주시,삼도1동,관광 민예품 및 선물용품 소매업,남성,7,5292500
2017-09-01,제주시,삼도1동,과실 및 채소 소매업,남성,64,18730900
2017-09-01,제주시,삼도1동,건강보조식품 소매업,남성,53,8312800
2017-09-01,제주시,삼도1동,여관업,남성,422,21239400
2017-09-01,제주시,삼도1동,욕탕업,남성,102,5189900
2017-09-01,제주시,삼도1동,기타 주점업,여성,103,18966000
2017-09-01,제주시,삼도1동,일식 음식점업,남성,372,29367303
2017-09-01,제주시,삼도1동,자동차 임대업,남성,2,410000
2017-09-01,제주시,삼도1동,중식 음식점업,남성,358,7843000
2017-09-01,제주시,삼도1동,차량용 주유소 운영업,남성,428,24732120
2017-09-01,제주시,삼도1동,체인화 편의점,남성,7137,62824460
2017-09-01,제주시,삼도1동,육류 소매업,남성,254,35254000
2017-09-01,제주시,봉개동,휴양콘도 운영업,여성,874,107119250
2017-09-01,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,128,5105100
2017-09-01,제주시,삼도1동,화장품 및 방향제 소매업,남성,75,9304800
2017-09-01,제주시,삼도1동,건강보조식품 소매업,여성,78,9377620
2017-09-01,제주시,삼도1동,과실 및 채소 소매업,여성,104,27982500
2017-09-01,제주시,삼도1동,관광 민예품 및 선물용품 소매업,여성,30,5184000
2017-09-01,제주시,삼도1동,그외 기타 종합 소매업,여성,10,4000000
2017-09-01,제주시,삼도1동,한식 음식점업,남성,5048,171940712
2017-09-01,제주시,삼도1동,호텔업,남성,128,22575834
2017-09-01,제주시,삼도1동,기타 외국식 음식점업,여성,94,1427000
2017-09-01,제주시,삼도1동,기타음식료품위주종합소매업,여성,70,1047200
2017-09-01,제주시,삼도2동,중식 음식점업,여성,242,5243500
2017-09-01,제주시,삼도1동,여행사업,여성,1,200000
2017-09-01,제주시,삼도1동,차량용 주유소 운영업,여성,265,13085094
2017-09-01,제주시,삼도1동,중식 음식점업,여성,216,5203500
2017-09-01,제주시,삼도1동,일식 음식점업,여성,203,12678100
2017-09-01,제주시,삼도1동,일반유흥 주점업,여성,18,4893110
2017-09-01,제주시,삼도1동,육류 소매업,여성,352,43539000
2017-09-01,제주시,삼도1동,욕탕업,여성,52,2199600
2017-09-01,제주시,삼도1동,여관업,여성,145,8561050
2017-09-01,제주시,삼도2동,슈퍼마켓,남성,1501,22647670
2017-09-01,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,여성,53,7264700
2017-09-01,제주시,삼도1동,슈퍼마켓,여성,9330,264497570
2017-09-01,제주시,삼도1동,수산물 소매업,여성,22,1560000
2017-09-01,제주시,삼도1동,서양식 음식점업,여성,437,5307500
2017-09-01,제주시,삼도1동,빵 및 과자류 소매업,여성,1036,14672710
2017-09-01,제주시,삼도1동,비알콜 음료점업,여성,102,1799500
2017-09-01,제주시,삼도1동,체인화 편의점,여성,3880,31603230
2017-09-01,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,100,2009900
2017-09-01,제주시,삼도2동,서양식 음식점업,남성,591,11636280
2017-09-01,제주시,삼도2동,빵 및 과자류 소매업,남성,620,6488350
2017-09-01,제주시,삼도2동,비알콜 음료점업,남성,35,589500
2017-09-01,제주시,삼도2동,기타 주점업,남성,287,48642000
2017-09-01,제주시,삼도2동,기타 외국식 음식점업,남성,163,7007600
2017-09-01,제주시,삼도2동,기타 대형 종합 소매업,남성,9914,715837670
2017-09-01,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,남성,264,18277700
2017-09-01,제주시,삼도2동,그외 기타 종합 소매업,남성,6,715000
2017-09-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,남성,49,2361000
2017-09-01,제주시,삼도2동,과실 및 채소 소매업,남성,53,5131000
2017-09-01,제주시,삼도2동,건강보조식품 소매업,남성,3,739600
2017-09-01,제주시,삼도1동,화장품 및 방향제 소매업,여성,83,9082300
2017-09-01,제주시,삼도1동,호텔업,여성,110,14616209
2017-09-01,제주시,삼도1동,한식 음식점업,여성,2537,76595403
2017-09-01,제주시,삼도2동,그외 기타 스포츠시설 운영업,남성,2,158000
2017-09-01,제주시,삼도2동,여관업,남성,633,15289447
2017-09-01,제주시,삼도2동,여행사업,남성,9,623600
2017-09-01,제주시,삼도2동,기타음식료품위주종합소매업,여성,5,202100
2017-09-01,제주시,삼도2동,육류 소매업,남성,86,7093752
2017-09-01,제주시,삼도2동,일반유흥 주점업,남성,163,41495000
2017-09-01,제주시,삼도2동,일식 음식점업,남성,101,4226300
2017-09-01,제주시,삼도2동,중식 음식점업,남성,496,11236500
2017-09-01,제주시,삼도2동,체인화 편의점,남성,12907,111245210
2017-09-01,제주시,삼도2동,기타 대형 종합 소매업,여성,9689,670961330
2017-09-01,제주시,삼도2동,욕탕업,남성,113,1223000
2017-09-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,246,2371300
2017-09-01,제주시,삼도2동,화장품 및 방향제 소매업,남성,40,6752100
2017-09-01,제주시,삼도2동,건강보조식품 소매업,여성,5,1028100
2017-09-01,제주시,삼도2동,과실 및 채소 소매업,여성,86,2849500
2017-09-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,여성,58,1999000
2017-09-01,제주시,삼도2동,그외 기타 스포츠시설 운영업,여성,5,900000
2017-09-01,제주시,삼도2동,한식 음식점업,남성,8430,330428904
2017-09-01,제주시,삼도2동,호텔업,남성,884,225647788
2017-09-01,제주시,삼도1동,마사지업,남성,1,40000
2017-09-01,제주시,삼도2동,그외 기타 종합 소매업,여성,7,5425000
2017-09-01,제주시,삼도1동,마사지업,여성,1,100000
2017-09-01,제주시,삼도2동,비알콜 음료점업,여성,26,322500
2017-09-01,제주시,삼도2동,빵 및 과자류 소매업,여성,885,9628050
2017-09-01,제주시,삼도2동,서양식 음식점업,여성,919,14871290
2017-09-01,제주시,삼도2동,수산물 소매업,여성,7,1872000
2017-09-01,제주시,삼도2동,슈퍼마켓,여성,999,19374030
2017-09-01,제주시,삼도2동,기타 주점업,여성,25,4425000
2017-09-01,제주시,삼도2동,기타 외국식 음식점업,여성,92,4848000
2017-09-01,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,여성,76,8980800
2017-09-01,제주시,삼도2동,욕탕업,여성,40,733000
2017-09-01,제주시,삼도2동,육류 소매업,여성,104,10702274
2017-09-01,제주시,삼도2동,일반유흥 주점업,여성,15,3072000
2017-09-01,제주시,삼도2동,일식 음식점업,여성,83,1959300
2017-09-01,제주시,삼도2동,전시 및 행사 대행업,여성,10,554000
2017-09-01,제주시,삼도2동,여관업,여성,255,7415051
2017-09-01,제주시,삼도2동,여행사업,여성,4,120000
2017-09-01,제주시,애월읍,그외 기타 스포츠시설 운영업,여성,53,3272500
2017-09-01,제주시,삼도2동,체인화 편의점,여성,7332,74171060
2017-09-01,제주시,삼도2동,한식 음식점업,여성,5906,191552380
2017-09-01,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,남성,481,16846240
2017-09-01,제주시,삼양동,슈퍼마켓,남성,8841,191763089
2017-09-01,제주시,삼양동,수산물 소매업,남성,15,2789000
2017-09-01,제주시,삼양동,서양식 음식점업,남성,666,15880900
2017-09-01,제주시,삼양동,빵 및 과자류 소매업,남성,1270,15483180
2017-09-01,제주시,삼양동,비알콜 음료점업,남성,1318,10667810
2017-09-01,제주시,삼양동,기타 주점업,남성,70,8555000
2017-09-01,제주시,삼양동,비알콜 음료점업,여성,1488,12479790
2017-09-01,제주시,삼양동,기타 외국식 음식점업,남성,250,5258427
2017-09-01,제주시,삼양동,그외 기타 종합 소매업,남성,5,2490000
2017-09-01,제주시,삼양동,과실 및 채소 소매업,남성,366,33409100
2017-09-01,제주시,삼양동,건강보조식품 소매업,남성,2,350000
2017-09-01,제주시,삼도2동,화장품 및 방향제 소매업,여성,68,16633500
2017-09-01,제주시,삼도2동,호텔업,여성,564,117092659
2017-09-01,제주시,삼양동,여관업,남성,78,5326100
2017-09-01,제주시,삼양동,여행사업,남성,3,2144800
2017-09-01,제주시,삼양동,육류 소매업,남성,256,30969031
2017-09-01,제주시,삼양동,기타음식료품위주종합소매업,여성,1334,30131170
2017-09-01,제주시,삼양동,기타 주점업,여성,22,2260000
2017-09-01,제주시,삼양동,기타 외국식 음식점업,여성,239,4119400
2017-09-01,제주시,삼양동,그외 기타 종합 소매업,여성,2,300000
2017-09-01,제주시,삼양동,과실 및 채소 소매업,여성,379,32791380
2017-09-01,제주시,삼양동,화장품 및 방향제 소매업,남성,75,2408440
2017-09-01,제주시,삼양동,기타음식료품위주종합소매업,남성,1181,28414430
2017-09-01,제주시,삼양동,한식 음식점업,남성,6348,260768684
2017-09-01,제주시,삼양동,체인화 편의점,남성,12209,113494800
2017-09-01,제주시,삼양동,차량용 주유소 운영업,남성,2636,169831734
2017-09-01,제주시,삼양동,차량용 가스 충전업,남성,42,4649710
2017-09-01,제주시,삼양동,중식 음식점업,남성,730,20474100
2017-09-01,제주시,삼양동,전시 및 행사 대행업,남성,1,100000
2017-09-01,제주시,삼양동,일식 음식점업,남성,329,22370500
2017-09-01,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1061,17541130
2017-09-01,제주시,삼양동,빵 및 과자류 소매업,여성,1818,21160510
2017-09-01,제주시,삼양동,서양식 음식점업,여성,670,14035500
2017-09-01,제주시,삼양동,수산물 소매업,여성,6,349000
2017-09-01,제주시,삼양동,슈퍼마켓,여성,7321,176494175
2017-09-01,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,여성,167,7631580
2017-09-01,제주시,삼양동,여관업,여성,38,1399200
2017-09-01,제주시,삼양동,여행사업,여성,4,2857700
2017-09-01,제주시,삼양동,육류 소매업,여성,273,50627276
2017-09-01,제주시,삼양동,일식 음식점업,여성,145,9059500
2017-09-01,제주시,아라동,건강보조식품 소매업,여성,2,77000
2017-09-01,제주시,아라동,골프장 운영업,여성,213,19541450
2017-09-01,제주시,삼양동,차량용 가스 충전업,여성,38,5425820
2017-09-01,제주시,삼양동,차량용 주유소 운영업,여성,1497,80640395
2017-09-01,제주시,삼양동,체인화 편의점,여성,5396,44934260
2017-09-01,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1078,16064450
2017-09-01,제주시,삼양동,한식 음식점업,여성,3203,118239200
2017-09-01,제주시,삼양동,화장품 및 방향제 소매업,여성,174,5944260
2017-09-01,제주시,삼양동,전시 및 행사 대행업,여성,2,198000
2017-09-01,제주시,아라동,육류 소매업,여성,687,40700493
2017-09-01,제주시,아라동,과실 및 채소 소매업,여성,278,13395980
2017-09-01,제주시,아라동,서양식 음식점업,여성,4800,111246550
2017-09-01,제주시,아라동,그외 기타 종합 소매업,여성,6,2850000
2017-09-01,제주시,아라동,기타 외국식 음식점업,여성,557,15565700
2017-09-01,제주시,아라동,기타 주점업,여성,17,1461000
2017-09-01,제주시,아라동,기타음식료품위주종합소매업,여성,1838,75319980
2017-09-01,제주시,아라동,마사지업,여성,3,155000
2017-09-01,제주시,아라동,비알콜 음료점업,여성,3398,32413070
2017-09-01,제주시,아라동,일식 음식점업,여성,1290,44546000
2017-09-01,제주시,아라동,관광 민예품 및 선물용품 소매업,여성,29,1375500
2017-09-01,제주시,아라동,수산물 소매업,여성,10,799000
2017-09-01,제주시,아라동,슈퍼마켓,여성,13530,272319130
2017-09-01,제주시,아라동,스포츠 및 레크레이션 용품 임대업,여성,76,9225700
2017-09-01,제주시,아라동,여관업,여성,91,19590993
2017-09-01,제주시,아라동,여행사업,여성,1,30000
2017-09-01,제주시,아라동,욕탕업,여성,9,54300
2017-09-01,제주시,아라동,빵 및 과자류 소매업,여성,4639,56717983
2017-09-01,제주시,삼도2동,수산물 소매업,남성,6,6019000
2017-09-01,제주시,아라동,전시 및 행사 대행업,여성,1,328000
2017-09-01,제주시,애월읍,비알콜 음료점업,남성,2552,31722850
2017-09-01,제주시,아라동,마사지업,남성,2,110000
2017-09-01,제주시,아라동,기타음식료품위주종합소매업,남성,1888,78241200
2017-09-01,제주시,아라동,기타 주점업,남성,49,4489000
2017-09-01,제주시,아라동,기타 외국식 음식점업,남성,624,16787500
2017-09-01,제주시,아라동,그외 기타 종합 소매업,남성,7,3000000
2017-09-01,제주시,아라동,관광 민예품 및 선물용품 소매업,남성,29,1761500
2017-09-01,제주시,아라동,골프장 운영업,남성,782,75946074
2017-09-01,제주시,아라동,한식 음식점업,남성,18795,628557531
2017-09-01,제주시,아라동,화장품 및 방향제 소매업,여성,203,7596040
2017-09-01,제주시,아라동,한식 음식점업,여성,12259,374708804
2017-09-01,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,2542,33193030
2017-09-01,제주시,아라동,체인화 편의점,여성,20628,186606240
2017-09-01,제주시,아라동,차량용 주유소 운영업,여성,2775,120386085
2017-09-01,제주시,아라동,차량용 가스 충전업,여성,35,5057600
2017-09-01,제주시,아라동,비알콜 음료점업,남성,2448,22591080
2017-09-01,제주시,아라동,빵 및 과자류 소매업,남성,3082,38783020
2017-09-01,제주시,아라동,서양식 음식점업,남성,4228,82640724
2017-09-01,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2772,33996520
2017-09-01,제주시,아라동,체인화 편의점,남성,34089,293553310
2017-09-01,제주시,아라동,차량용 주유소 운영업,남성,4639,227507299
2017-09-01,제주시,아라동,차량용 가스 충전업,남성,22,1515610
2017-09-01,제주시,아라동,중식 음식점업,남성,1324,37353700
2017-09-01,제주시,아라동,전시 및 행사 대행업,남성,2,148000
2017-09-01,제주시,아라동,과실 및 채소 소매업,남성,290,16151480
2017-09-01,제주시,아라동,일식 음식점업,남성,1337,54930800
2017-09-01,제주시,아라동,욕탕업,남성,15,151600
2017-09-01,제주시,아라동,여행사업,남성,8,324000
2017-09-01,제주시,아라동,여관업,남성,98,12175061
2017-09-01,제주시,아라동,스포츠 및 레크레이션 용품 임대업,남성,169,22926300
2017-09-01,제주시,아라동,슈퍼마켓,남성,15749,278235510
2017-09-01,제주시,아라동,수산물 소매업,남성,20,5658500
2017-09-01,제주시,아라동,육류 소매업,남성,663,32501180
2017-09-01,제주시,아라동,화장품 및 방향제 소매업,남성,81,3112590
2017-09-01,제주시,애월읍,건강보조식품 소매업,남성,6,332000
2017-09-01,제주시,애월읍,골프장 운영업,남성,2038,329018535
2017-09-01,제주시,애월읍,과실 및 채소 소매업,남성,281,15320500
2017-09-01,제주시,애월읍,관광 민예품 및 선물용품 소매업,남성,190,5101700
2017-09-01,제주시,애월읍,그외 기타 스포츠시설 운영업,남성,47,5567000
2017-09-01,제주시,애월읍,그외 기타 종합 소매업,남성,10,12650000
2017-09-01,제주시,애월읍,기타 외국식 음식점업,남성,439,13533000
2017-09-01,제주시,애월읍,기타 주점업,남성,46,7860000
2017-09-01,제주시,애월읍,여행사업,남성,1,700000
2017-09-01,제주시,애월읍,육류 소매업,남성,330,15916640
2017-09-01,제주시,애월읍,빵 및 과자류 소매업,남성,825,13369290
2017-09-01,제주시,애월읍,서양식 음식점업,남성,6224,131750150
2017-09-01,제주시,애월읍,수산물 소매업,남성,70,5354000
2017-09-01,제주시,애월읍,슈퍼마켓,남성,7114,142808820
2017-09-01,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,남성,642,45757500
2017-09-01,제주시,애월읍,여관업,남성,1452,124083380
2017-09-01,제주시,애월읍,기타음식료품위주종합소매업,남성,11060,579865358
2017-09-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,386,3849100
2017-09-01,제주시,애월읍,일반유흥 주점업,남성,38,7180000
2017-09-01,제주시,애월읍,한식 음식점업,남성,18289,686008382
2017-09-01,제주시,애월읍,자동차 임대업,남성,40,2495100
2017-09-01,제주시,애월읍,전시 및 행사 대행업,남성,781,15307660
2017-09-01,제주시,애월읍,중식 음식점업,남성,600,15252000
2017-09-01,제주시,애월읍,차량용 가스 충전업,남성,68,7477440
2017-09-01,제주시,애월읍,차량용 주유소 운영업,남성,13679,832028205
2017-09-01,제주시,애월읍,체인화 편의점,남성,29710,292838170
2017-09-01,제주시,아라동,중식 음식점업,여성,750,19588700
2017-09-01,제주시,애월읍,일식 음식점업,남성,485,40617800
2017-09-01,제주시,애월읍,호텔업,남성,12,820000
2017-09-01,제주시,애월읍,화장품 및 방향제 소매업,남성,84,4141100
2017-09-01,제주시,애월읍,휴양콘도 운영업,남성,36,3751000
2017-09-01,제주시,애월읍,건강보조식품 소매업,여성,3,188000
2017-09-01,제주시,애월읍,골프장 운영업,여성,720,106252910
2017-09-01,제주시,애월읍,과실 및 채소 소매업,여성,243,20805500
2017-09-01,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,66,2242100
2017-09-01,제주시,삼양동,중식 음식점업,여성,445,11194000
2017-09-01,제주시,애월읍,관광 민예품 및 선물용품 소매업,여성,259,5780900
2017-09-01,제주시,애월읍,그외 기타 종합 소매업,여성,9,6305000
2017-09-01,제주시,애월읍,슈퍼마켓,여성,3354,83102840
2017-09-01,제주시,애월읍,자동차 임대업,여성,40,3466020
2017-09-01,제주시,애월읍,일식 음식점업,여성,407,32751600
2017-09-01,제주시,애월읍,일반유흥 주점업,여성,3,220000
2017-09-01,제주시,애월읍,육류 소매업,여성,300,18223840
2017-09-01,제주시,애월읍,여관업,여성,1064,104388904
2017-09-01,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,여성,93,2614800
2017-09-01,제주시,애월읍,수산물 소매업,여성,51,3206000
2017-09-01,제주시,연동,기타음식료품위주종합소매업,남성,26,1249200
2017-09-01,제주시,애월읍,서양식 음식점업,여성,7814,167045130
2017-09-01,제주시,애월읍,빵 및 과자류 소매업,여성,1017,15519570
2017-09-01,제주시,애월읍,비알콜 음료점업,여성,2991,37184590
2017-09-01,제주시,애월읍,기타음식료품위주종합소매업,여성,9919,534493029
2017-09-01,제주시,애월읍,기타 주점업,여성,2,370000
2017-09-01,제주시,오라동,차량용 가스 충전업,여성,55,2598080
2017-09-01,제주시,애월읍,전시 및 행사 대행업,여성,747,14048370
2017-09-01,제주시,애월읍,중식 음식점업,여성,282,7811500
2017-09-01,제주시,애월읍,기타 외국식 음식점업,여성,211,6676000
2017-09-01,제주시,연동,비알콜 음료점업,여성,4919,48681140
2017-09-01,제주시,연동,기타 주점업,남성,1179,278348008
2017-09-01,제주시,연동,기타 외국식 음식점업,남성,1311,51931414
2017-09-01,제주시,연동,기타 대형 종합 소매업,남성,3531,88308780
2017-09-01,제주시,연동,건강보조식품 소매업,남성,141,14212802
2017-09-01,제주시,연동,마사지업,남성,53,5259000
2017-09-01,제주시,애월읍,휴양콘도 운영업,여성,29,3134000
2017-09-01,제주시,애월읍,호텔업,여성,9,825000
2017-09-01,제주시,애월읍,한식 음식점업,여성,13147,453231884
2017-09-01,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,53,1342200
2017-09-01,제주시,애월읍,체인화 편의점,여성,15581,136021782
2017-09-01,제주시,애월읍,차량용 주유소 운영업,여성,5528,290695923
2017-09-01,제주시,애월읍,차량용 가스 충전업,여성,66,4569130
2017-09-01,제주시,애월읍,화장품 및 방향제 소매업,여성,136,3919770
2017-09-01,제주시,연동,서양식 음식점업,여성,4380,105661092
2017-09-01,제주시,연동,면세점,남성,44,25353050
2017-09-01,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1396,29370070
2017-09-01,제주시,연동,정기 항공 운송업,남성,13838,1913780311
2017-09-01,제주시,연동,전시 및 행사 대행업,남성,750,16420500
2017-09-01,제주시,연동,자동차 임대업,남성,484,30280778
2017-09-01,제주시,연동,일식 음식점업,남성,2597,190428710
2017-09-01,제주시,연동,일반유흥 주점업,남성,3860,1094339925
2017-09-01,제주시,연동,육류 소매업,남성,245,19307151
2017-09-01,제주시,연동,여행사업,남성,47,12995930
2017-09-01,제주시,연동,차량용 가스 충전업,남성,4,121630
2017-09-01,제주시,연동,여관업,남성,3290,320545896
2017-09-01,제주시,연동,스포츠 및 레크레이션 용품 임대업,남성,2143,287576060
2017-09-01,제주시,연동,슈퍼마켓,남성,18597,423139920
2017-09-01,제주시,연동,수산물 소매업,남성,142,26258500
2017-09-01,제주시,연동,서양식 음식점업,남성,4306,244781572
2017-09-01,제주시,연동,빵 및 과자류 소매업,남성,4766,78067870
2017-09-01,제주시,연동,중식 음식점업,남성,2594,85343231
2017-09-01,제주시,연동,차량용 주유소 운영업,남성,5606,262155374
2017-09-01,제주시,연동,빵 및 과자류 소매업,여성,7030,109560500
2017-09-01,제주시,연동,한식 음식점업,남성,40821,1787553195
2017-09-01,제주시,연동,호텔업,남성,1500,415486153
2017-09-01,제주시,연동,화장품 및 방향제 소매업,남성,1243,74385110
2017-09-01,제주시,연동,건강보조식품 소매업,여성,117,11625860
2017-09-01,제주시,연동,과실 및 채소 소매업,여성,387,27664540
2017-09-01,제주시,연동,체인화 편의점,남성,56931,495556320
2017-09-01,제주시,연동,비알콜 음료점업,남성,3977,50660950
2017-09-01,제주시,연동,관광 민예품 및 선물용품 소매업,여성,699,27324400
2017-09-01,제주시,연동,기타 외국식 음식점업,여성,891,35464000
2017-09-01,제주시,연동,기타 주점업,여성,161,33686000
2017-09-01,제주시,연동,기타음식료품위주종합소매업,여성,44,1188700
2017-09-01,제주시,연동,마사지업,여성,11,1246000
2017-09-01,제주시,연동,면세점,여성,99,39815500
2017-09-01,제주시,연동,그외 기타 종합 소매업,여성,3,530000
2017-09-01,제주시,연동,기타 대형 종합 소매업,여성,4170,128626980
2017-09-01,제주시,오라동,차량용 주유소 운영업,남성,6228,296621561
2017-09-01,제주시,오라동,관광 민예품 및 선물용품 소매업,여성,422,34233050
2017-09-01,제주시,오라동,과실 및 채소 소매업,여성,281,20796300
2017-09-01,제주시,연동,전시 및 행사 대행업,여성,685,15859500
2017-09-01,제주시,연동,자동차 임대업,여성,311,26813030
2017-09-01,제주시,연동,일반유흥 주점업,여성,1278,162710000
2017-09-01,제주시,연동,욕탕업,여성,598,14201900
2017-09-01,제주시,연동,체인화 편의점,여성,30967,284234030
2017-09-01,제주시,연동,여행사업,여성,45,26354390
2017-09-01,제주시,연동,여관업,여성,1352,118099057
2017-09-01,제주시,연동,스포츠 및 레크레이션 용품 임대업,여성,2649,321526680
2017-09-01,제주시,연동,슈퍼마켓,여성,16789,444109018
2017-09-01,제주시,연동,수산물 소매업,여성,114,22285200
2017-09-01,제주시,오라동,슈퍼마켓,남성,3408,68261840
2017-09-01,제주시,연동,차량용 주유소 운영업,여성,3469,148515231
2017-09-01,제주시,연동,일식 음식점업,여성,1653,98650200
2017-09-01,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1303,17304680
2017-09-01,제주시,오라동,그외 기타 종합 소매업,남성,1686,72198420
