시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액
제주도,제주시,도심,식음료,내국인관광객,30대,남,2016-12,19538,29386,792982146
제주도,제주시,도심,식음료,내국인관광객,20대,여,2016-12,14729,21789,417243946
제주도,제주시,도심,식음료,내국인관광객,20대,남,2016-12,10542,16412,350105925
제주도,제주시,도심,식음료,내국인관광객,20 미만,여,2016-12,83,143,2142300
제주도,제주시,도심,식음료,내국인관광객,20 미만,남,2016-12,119,165,2252600
제주도,제주시,도심,숙박,제주도민,60대이상,여,2016-12,226,313,83373080
제주도,제주시,도심,숙박,제주도민,60대이상,남,2016-12,480,713,244970447
제주도,제주시,도심,숙박,제주도민,50대,여,2016-12,472,687,116325080
제주도,제주시,도심,숙박,제주도민,50대,남,2016-12,899,1243,247312521
제주도,제주시,도심,숙박,제주도민,40대,여,2016-12,623,809,113035181
제주도,제주시,도심,숙박,제주도민,40대,남,2016-12,1192,1631,207236759
제주도,제주시,도심,숙박,제주도민,30대,여,2016-12,467,585,68832280
제주도,제주시,도심,숙박,제주도민,30대,남,2016-12,911,1170,113979726
제주도,제주시,도심,숙박,제주도민,20대,여,2016-12,472,609,32213184
제주도,제주시,도심,숙박,제주도민,20대,남,2016-12,663,871,46787585
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,2016-12,148,211,23933796
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,2016-12,478,629,73273943
제주도,제주시,도심,숙박,내국인관광객,50대,여,2016-12,467,643,86038087
제주도,제주시,도심,숙박,내국인관광객,50대,남,2016-12,1284,1736,194894256
제주도,제주시,도심,숙박,내국인관광객,40대,여,2016-12,735,988,131079914
제주도,제주시,도심,숙박,내국인관광객,40대,남,2016-12,1558,2162,257445715
제주도,제주시,도심,숙박,내국인관광객,30대,여,2016-12,813,1014,113603320
제주도,제주시,도심,숙박,내국인관광객,30대,남,2016-12,1254,1575,154673225
제주도,제주시,도심,숙박,내국인관광객,20대,여,2016-12,553,644,44830251
제주도,제주시,도심,숙박,내국인관광객,20대,남,2016-12,558,680,42575299
제주도,제주시,도심,쇼핑,제주도민,60대이상,여,2016-12,9781,28861,1034285760
제주도,제주시,도심,쇼핑,제주도민,60대이상,남,2016-12,12961,36865,1155272011
제주도,제주시,도심,쇼핑,제주도민,50대,여,2016-12,19849,62942,1980898028
제주도,제주시,도심,쇼핑,제주도민,50대,남,2016-12,24655,78620,1953915458
제주도,제주시,도심,쇼핑,제주도민,40대,여,2016-12,27517,90854,2482357388
제주도,제주시,도심,쇼핑,제주도민,40대,남,2016-12,35057,118265,2527761775
제주도,제주시,도심,쇼핑,제주도민,30대,여,2016-12,24691,74095,1667719144
제주도,제주시,도심,쇼핑,제주도민,30대,남,2016-12,31798,107966,1708689001
제주도,제주시,도심,쇼핑,제주도민,20대,여,2016-12,19815,62471,750853700
제주도,제주시,도심,쇼핑,제주도민,20대,남,2016-12,20424,74217,682833337
제주도,제주시,도심,쇼핑,제주도민,20 미만,여,2016-12,1096,3102,22280450
제주도,제주시,도심,쇼핑,제주도민,20 미만,남,2016-12,1179,3832,17859920
제주도,제주시,도심,쇼핑,내국인관광객,60대이상,여,2016-12,3934,7521,366185976
제주도,제주시,도심,쇼핑,내국인관광객,60대이상,남,2016-12,6424,12275,571322407
제주도,제주시,도심,쇼핑,내국인관광객,50대,여,2016-12,8786,16472,809266527
제주도,제주시,도심,쇼핑,내국인관광객,50대,남,2016-12,16260,33544,1303086210
제주도,제주시,도심,쇼핑,내국인관광객,40대,여,2016-12,11724,22722,984466700
제주도,제주시,도심,쇼핑,내국인관광객,40대,남,2016-12,20797,45107,1462836134
제주도,제주시,도심,쇼핑,내국인관광객,30대,여,2016-12,16166,30246,1166652959
제주도,제주시,도심,쇼핑,내국인관광객,30대,남,2016-12,21993,45352,1280359528
제주도,제주시,도심,쇼핑,내국인관광객,20대,여,2016-12,14488,27470,738437198
제주도,제주시,도심,쇼핑,내국인관광객,20대,남,2016-12,12391,27498,508030899
제주도,제주시,도심,쇼핑,내국인관광객,20 미만,여,2016-12,135,223,6569060
제주도,제주시,도심,쇼핑,내국인관광객,20 미만,남,2016-12,125,194,2632680
제주도,제주시,도심,소매,제주도민,60대이상,여,2016-12,5599,8663,919836929
제주도,제주시,도심,소매,제주도민,60대이상,남,2016-12,5256,7823,865083002
제주도,제주시,도심,소매,제주도민,50대,여,2016-12,9756,15374,1608703156
제주도,제주시,도심,소매,제주도민,50대,남,2016-12,8127,12422,1208817547
제주도,제주시,도심,소매,제주도민,40대,여,2016-12,11980,19982,1538142248
제주도,제주시,도심,소매,제주도민,40대,남,2016-12,9400,14543,1271399916
제주도,제주시,도심,소매,제주도민,30대,여,2016-12,9109,14647,924655747
제주도,제주시,도심,소매,제주도민,30대,남,2016-12,6701,9890,736298192
제주도,제주시,도심,소매,제주도민,20대,여,2016-12,7893,13259,527017567
제주도,제주시,도심,소매,제주도민,20대,남,2016-12,3819,5615,331062370
제주도,제주시,도심,소매,제주도민,20 미만,여,2016-12,478,747,25325140
제주도,제주시,도심,소매,제주도민,20 미만,남,2016-12,179,249,12268960
제주도,제주시,도심,소매,내국인관광객,60대이상,여,2016-12,1764,2146,151308640
제주도,제주시,도심,소매,내국인관광객,60대이상,남,2016-12,2293,2778,195268220
제주도,제주시,도심,소매,내국인관광객,50대,여,2016-12,3681,4467,268579733
제주도,제주시,도심,소매,내국인관광객,50대,남,2016-12,4904,5858,346781507
제주도,제주시,도심,소매,내국인관광객,40대,여,2016-12,4364,5434,285346328
제주도,제주시,도심,소매,내국인관광객,40대,남,2016-12,5538,6809,350358377
제주도,제주시,도심,소매,내국인관광객,30대,여,2016-12,5790,7084,288152567
제주도,제주시,도심,소매,내국인관광객,30대,남,2016-12,5423,6453,279285939
제주도,제주시,도심,소매,내국인관광객,20대,여,2016-12,5183,6421,196858860
제주도,제주시,도심,소매,내국인관광객,20대,남,2016-12,2854,3376,136077750
제주도,제주시,도심,소매,내국인관광객,20 미만,여,2016-12,46,79,1767260
제주도,제주시,도심,소매,내국인관광객,20 미만,남,2016-12,37,42,1067900
제주도,제주시,도심,문화/레져,제주도민,60대이상,여,2016-12,579,790,34821512
제주도,제주시,도심,문화/레져,제주도민,60대이상,남,2016-12,1457,2104,118223517
제주도,제주시,도심,문화/레져,제주도민,50대,여,2016-12,2104,2820,123177580
제주도,제주시,도심,문화/레져,제주도민,50대,남,2016-12,3140,4309,223011698
제주도,제주시,도심,문화/레져,제주도민,40대,여,2016-12,5144,7123,250722052
제주도,제주시,도심,문화/레져,제주도민,40대,남,2016-12,4701,6457,258958581
제주도,제주시,도심,문화/레져,제주도민,30대,여,2016-12,4017,5288,147179519
제주도,제주시,도심,문화/레져,제주도민,30대,남,2016-12,3363,4488,144598007
제주도,제주시,도심,문화/레져,제주도민,20대,여,2016-12,3931,5242,93879827
제주도,제주시,도심,문화/레져,제주도민,20대,남,2016-12,2785,3926,73468274
제주도,제주시,도심,문화/레져,제주도민,20 미만,여,2016-12,328,460,5469390
제주도,제주시,도심,문화/레져,제주도민,20 미만,남,2016-12,242,382,4385520
제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,2016-12,115,140,6768454
제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,2016-12,315,425,40086882
제주도,제주시,도심,문화/레져,내국인관광객,50대,여,2016-12,347,411,21125271
제주도,제주시,도심,문화/레져,내국인관광객,50대,남,2016-12,885,1133,95687252
제주도,제주시,도심,문화/레져,내국인관광객,40대,여,2016-12,620,734,28923927
제주도,제주시,도심,문화/레져,내국인관광객,40대,남,2016-12,1088,1329,60393087
제주도,제주시,도심,문화/레져,내국인관광객,30대,여,2016-12,891,1133,30273760
제주도,제주시,도심,문화/레져,내국인관광객,30대,남,2016-12,1183,1477,39911735
제주도,제주시,도심,문화/레져,내국인관광객,20대,여,2016-12,1052,1253,19621140
제주도,제주시,도심,문화/레져,내국인관광객,20대,남,2016-12,912,1092,20699510
제주도,제주시,도심,문화/레져,내국인관광객,20 미만,여,2016-12,7,15,94700
제주도,제주시,도심,문화/레져,내국인관광객,20 미만,남,2016-12,7,8,51100
제주도,제주시,도심,기타,제주도민,60대이상,여,2016-12,8564,16767,1112821809
제주도,제주시,도심,기타,제주도민,60대이상,남,2016-12,14612,29471,2212351267
제주도,제주시,도심,기타,제주도민,50대,여,2016-12,14748,29232,2076465219
제주도,제주시,도심,기타,제주도민,50대,남,2016-12,18891,39175,3185644434
제주도,제주시,도심,기타,제주도민,40대,여,2016-12,20259,43474,3035269105
제주도,제주시,도심,기타,제주도민,40대,남,2016-12,22463,49566,3213234518
제주도,제주시,도심,기타,제주도민,30대,여,2016-12,18905,40030,2612321503
제주도,제주시,도심,기타,제주도민,30대,남,2016-12,15678,31959,1496966184
제주도,제주시,도심,기타,제주도민,20대,여,2016-12,8745,15107,596588141
제주도,제주시,도심,기타,제주도민,20대,남,2016-12,6266,10062,318368348
제주도,제주시,도심,기타,제주도민,20 미만,여,2016-12,327,538,13540900
제주도,제주시,도심,기타,제주도민,20 미만,남,2016-12,324,515,8835230
제주도,제주시,도심,기타,내국인관광객,60대이상,여,2016-12,1460,2516,133386004
제주도,제주시,도심,기타,내국인관광객,60대이상,남,2016-12,3008,5416,336736815
제주도,제주시,도심,기타,내국인관광객,50대,여,2016-12,3801,6362,410488758
제주도,제주시,도심,기타,내국인관광객,50대,남,2016-12,10947,22460,907477881
제주도,제주시,도심,기타,내국인관광객,40대,여,2016-12,7807,13562,735633214
제주도,제주시,도심,기타,내국인관광객,40대,남,2016-12,25006,52712,1642970473
제주도,제주시,도심,기타,내국인관광객,30대,여,2016-12,13304,21034,1023945120
제주도,제주시,도심,기타,내국인관광객,30대,남,2016-12,33716,63659,1775103599
제주도,제주시,도심,기타,내국인관광객,20대,여,2016-12,8780,12522,810269218
제주도,제주시,도심,기타,내국인관광객,20대,남,2016-12,9138,14429,540337310
제주도,제주시,도심,기타,내국인관광객,20 미만,여,2016-12,43,59,2981160
제주도,제주시,도심,기타,내국인관광객,20 미만,남,2016-12,24,37,3697720
제주도,제주시,도심,교통,제주도민,60대이상,여,2016-12,3045,4460,286932362
제주도,제주시,도심,교통,제주도민,60대이상,남,2016-12,7066,11846,759570344
제주도,제주시,도심,교통,제주도민,50대,여,2016-12,6637,9845,561680619
제주도,제주시,도심,교통,제주도민,50대,남,2016-12,10418,16881,1071520104
제주도,제주시,도심,교통,제주도민,40대,여,2016-12,7858,11683,579225479
제주도,제주시,도심,교통,제주도민,40대,남,2016-12,11627,18345,1037117325
제주도,제주시,도심,교통,제주도민,30대,여,2016-12,5715,8007,363460621
제주도,제주시,도심,교통,제주도민,30대,남,2016-12,8506,12591,590025444
제주도,제주시,도심,교통,제주도민,20대,여,2016-12,2337,3111,112399769
제주도,제주시,도심,교통,제주도민,20대,남,2016-12,3228,4531,166090825
제주도,제주시,도심,교통,제주도민,20 미만,여,2016-12,5,18,410200
제주도,제주시,도심,교통,제주도민,20 미만,남,2016-12,21,27,822009
제주도,제주시,도심,교통,내국인관광객,60대이상,여,2016-12,1068,1454,116674371
제주도,제주시,도심,교통,내국인관광객,60대이상,남,2016-12,2542,3362,263086281
제주도,제주시,도심,교통,내국인관광객,50대,여,2016-12,3127,4061,313767092
제주도,제주시,도심,교통,내국인관광객,50대,남,2016-12,6477,8521,675628322
제주도,제주시,도심,교통,내국인관광객,40대,여,2016-12,4751,6278,573679914
제주도,제주시,도심,교통,내국인관광객,40대,남,2016-12,8602,11182,852077613
제주도,제주시,도심,교통,내국인관광객,30대,여,2016-12,7276,9059,752842128
제주도,제주시,도심,교통,내국인관광객,30대,남,2016-12,9824,12216,867516056
제주도,제주시,도심,교통,내국인관광객,20대,여,2016-12,5761,7031,637986798
제주도,제주시,도심,교통,내국인관광객,20대,남,2016-12,4358,5447,405084254
제주도,제주시,도심,교통,내국인관광객,20 미만,여,2016-12,10,21,793000
제주도,제주시,도심,교통,내국인관광객,20 미만,남,2016-12,13,17,1606700
제주도,서귀포시,읍면,유흥,제주도민,60대이상,여,2016-12,31,36,3958020
제주도,서귀포시,읍면,유흥,제주도민,60대이상,남,2016-12,194,346,45136500
제주도,서귀포시,읍면,유흥,제주도민,50대,여,2016-12,97,134,16429500
제주도,서귀포시,읍면,유흥,제주도민,50대,남,2016-12,414,760,109541510
제주도,서귀포시,읍면,유흥,제주도민,40대,여,2016-12,66,100,8406500
제주도,서귀포시,읍면,유흥,제주도민,40대,남,2016-12,358,696,116278000
제주도,서귀포시,읍면,유흥,제주도민,30대,여,2016-12,36,45,3410500
제주도,서귀포시,읍면,유흥,제주도민,30대,남,2016-12,152,239,33983600
제주도,서귀포시,읍면,유흥,제주도민,20대,여,2016-12,35,48,2198000
제주도,서귀포시,읍면,유흥,제주도민,20대,남,2016-12,76,120,10831000
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,여,2016-12,15,18,2607000
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,남,2016-12,62,100,12208509
제주도,서귀포시,읍면,유흥,내국인관광객,50대,여,2016-12,36,56,4931000
제주도,서귀포시,읍면,유흥,내국인관광객,50대,남,2016-12,202,333,44303500
제주도,서귀포시,읍면,유흥,내국인관광객,40대,여,2016-12,39,53,4140500
제주도,서귀포시,읍면,유흥,내국인관광객,40대,남,2016-12,165,249,35787500
제주도,서귀포시,읍면,유흥,내국인관광객,30대,여,2016-12,52,63,3563000
제주도,서귀포시,읍면,유흥,내국인관광객,30대,남,2016-12,97,134,13048500
제주도,서귀포시,읍면,유흥,내국인관광객,20대,여,2016-12,54,72,3623500
제주도,서귀포시,읍면,유흥,내국인관광객,20대,남,2016-12,40,63,2386000
제주도,서귀포시,읍면,식음료,제주도민,60대이상,여,2016-12,702,1212,46876550
제주도,서귀포시,읍면,식음료,제주도민,60대이상,남,2016-12,1838,3962,181067789
제주도,서귀포시,읍면,식음료,제주도민,50대,여,2016-12,1682,3265,127293336
제주도,서귀포시,읍면,식음료,제주도민,50대,남,2016-12,3156,7492,322107610
제주도,서귀포시,읍면,식음료,제주도민,40대,여,2016-12,2312,5417,156819821
제주도,서귀포시,읍면,식음료,제주도민,40대,남,2016-12,3483,8215,296732294
제주도,서귀포시,읍면,식음료,제주도민,30대,여,2016-12,2021,3913,93157273
제주도,서귀포시,읍면,식음료,제주도민,30대,남,2016-12,2571,5214,139730883
제주도,서귀포시,읍면,식음료,제주도민,20대,여,2016-12,1049,1794,40608950
제주도,서귀포시,읍면,식음료,제주도민,20대,남,2016-12,1033,2067,49896160
제주도,서귀포시,읍면,식음료,제주도민,20 미만,여,2016-12,40,105,2157700
제주도,서귀포시,읍면,식음료,제주도민,20 미만,남,2016-12,33,69,1568810
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,여,2016-12,1116,1647,75430340
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,남,2016-12,2101,3475,171516090
제주도,서귀포시,읍면,식음료,내국인관광객,50대,여,2016-12,2901,3971,159170200
제주도,서귀포시,읍면,식음료,내국인관광객,50대,남,2016-12,4585,7181,315496305
제주도,서귀포시,읍면,식음료,내국인관광객,40대,여,2016-12,4434,6465,224437235
제주도,서귀포시,읍면,식음료,내국인관광객,40대,남,2016-12,6194,9879,366941000
제주도,서귀포시,읍면,식음료,내국인관광객,30대,여,2016-12,7051,9910,293779587
제주도,서귀포시,읍면,식음료,내국인관광객,30대,남,2016-12,7850,11445,344599485
제주도,서귀포시,읍면,식음료,내국인관광객,20대,여,2016-12,5898,8086,199006139
제주도,서귀포시,읍면,식음료,내국인관광객,20대,남,2016-12,3688,5271,126601600
제주도,서귀포시,읍면,식음료,내국인관광객,20 미만,여,2016-12,59,115,1845900
제주도,서귀포시,읍면,식음료,내국인관광객,20 미만,남,2016-12,52,93,1900250
제주도,서귀포시,읍면,숙박,제주도민,60대이상,여,2016-12,6,6,414000
제주도,서귀포시,읍면,숙박,제주도민,60대이상,남,2016-12,25,34,3520700
제주도,서귀포시,읍면,숙박,제주도민,50대,여,2016-12,46,56,2243200
제주도,서귀포시,읍면,숙박,제주도민,50대,남,2016-12,82,108,6253950
제주도,서귀포시,읍면,숙박,제주도민,40대,여,2016-12,98,125,5115700
제주도,서귀포시,읍면,숙박,제주도민,40대,남,2016-12,113,143,6253300
제주도,서귀포시,읍면,숙박,제주도민,30대,여,2016-12,95,107,3461600
제주도,서귀포시,읍면,숙박,제주도민,30대,남,2016-12,133,170,7462300
제주도,서귀포시,읍면,숙박,제주도민,20대,여,2016-12,74,94,1666460
제주도,서귀포시,읍면,숙박,제주도민,20대,남,2016-12,64,78,1946100
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,여,2016-12,135,167,7512700
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,남,2016-12,234,285,23792310
제주도,서귀포시,읍면,숙박,내국인관광객,50대,여,2016-12,427,511,17865183
제주도,서귀포시,읍면,숙박,내국인관광객,50대,남,2016-12,621,789,56221194
제주도,서귀포시,읍면,숙박,내국인관광객,40대,여,2016-12,594,758,34712232
제주도,서귀포시,읍면,숙박,내국인관광객,40대,남,2016-12,780,989,60851765
제주도,서귀포시,읍면,숙박,내국인관광객,30대,여,2016-12,1033,1247,40869296
제주도,서귀포시,읍면,숙박,내국인관광객,30대,남,2016-12,984,1180,49396074
제주도,서귀포시,읍면,숙박,내국인관광객,20대,여,2016-12,1051,1205,22046655
제주도,서귀포시,읍면,숙박,내국인관광객,20대,남,2016-12,469,549,10872986
제주도,서귀포시,읍면,숙박,내국인관광객,20 미만,여,2016-12,5,5,64500
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,여,2016-12,744,2651,89119490
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,남,2016-12,1503,5248,172042520
제주도,서귀포시,읍면,쇼핑,제주도민,50대,여,2016-12,1628,6491,236283810
제주도,서귀포시,읍면,쇼핑,제주도민,50대,남,2016-12,2613,9590,254640108
제주도,서귀포시,읍면,쇼핑,제주도민,40대,여,2016-12,2001,7888,191508850
제주도,서귀포시,읍면,쇼핑,제주도민,40대,남,2016-12,3522,12839,251685668
제주도,서귀포시,읍면,쇼핑,제주도민,30대,여,2016-12,1497,5059,87849930
제주도,서귀포시,읍면,쇼핑,제주도민,30대,남,2016-12,2768,8661,118570310
제주도,서귀포시,읍면,쇼핑,제주도민,20대,여,2016-12,805,2413,30677330
제주도,서귀포시,읍면,쇼핑,제주도민,20대,남,2016-12,1362,5104,49386760
제주도,서귀포시,읍면,쇼핑,제주도민,20 미만,여,2016-12,57,263,1656900
제주도,서귀포시,읍면,쇼핑,제주도민,20 미만,남,2016-12,46,247,1028170
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,2016-12,536,1359,38438240
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,2016-12,1114,2964,56421800
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,2016-12,1455,3248,62528180
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,2016-12,2753,6717,117903420
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,2016-12,2186,4229,68957180
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,2016-12,4176,9384,151240740
제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,2016-12,3203,5449,75024160
제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,2016-12,4866,9516,119868658
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,여,2016-12,2898,4611,46310130
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,남,2016-12,2976,5715,53667230
제주도,서귀포시,읍면,쇼핑,내국인관광객,20 미만,여,2016-12,56,124,1086400
제주도,서귀포시,읍면,쇼핑,내국인관광객,20 미만,남,2016-12,51,147,1083550
제주도,서귀포시,읍면,소매,제주도민,60대이상,여,2016-12,264,429,57629650
제주도,서귀포시,읍면,소매,제주도민,60대이상,남,2016-12,431,641,46242430
제주도,서귀포시,읍면,소매,제주도민,50대,여,2016-12,530,867,69561800
제주도,서귀포시,읍면,소매,제주도민,50대,남,2016-12,641,994,58790580
제주도,서귀포시,읍면,소매,제주도민,40대,여,2016-12,588,922,46502830
제주도,서귀포시,읍면,소매,제주도민,40대,남,2016-12,737,1177,54279366
제주도,서귀포시,읍면,소매,제주도민,30대,여,2016-12,458,660,17744100
제주도,서귀포시,읍면,소매,제주도민,30대,남,2016-12,504,728,23207020
제주도,서귀포시,읍면,소매,제주도민,20대,여,2016-12,203,287,5595580
제주도,서귀포시,읍면,소매,제주도민,20대,남,2016-12,260,520,9075160
제주도,서귀포시,읍면,소매,제주도민,20 미만,여,2016-12,11,14,110000
제주도,서귀포시,읍면,소매,내국인관광객,60대이상,여,2016-12,591,707,67441100
제주도,서귀포시,읍면,소매,내국인관광객,60대이상,남,2016-12,781,953,70844100
제주도,서귀포시,읍면,소매,내국인관광객,50대,여,2016-12,1179,1458,90224876
제주도,서귀포시,읍면,소매,내국인관광객,50대,남,2016-12,1466,1798,107444133
제주도,서귀포시,읍면,소매,내국인관광객,40대,여,2016-12,1577,1903,86702430
제주도,서귀포시,읍면,소매,내국인관광객,40대,남,2016-12,1925,2436,104151303
제주도,서귀포시,읍면,소매,내국인관광객,30대,여,2016-12,1976,2297,76040010
제주도,서귀포시,읍면,소매,내국인관광객,30대,남,2016-12,1911,2245,79219030
제주도,서귀포시,읍면,소매,내국인관광객,20대,여,2016-12,1524,1744,42836090
제주도,서귀포시,읍면,소매,내국인관광객,20대,남,2016-12,781,920,24090990
제주도,서귀포시,읍면,소매,내국인관광객,20 미만,여,2016-12,8,14,164780
제주도,서귀포시,읍면,소매,내국인관광객,20 미만,남,2016-12,7,7,87050
제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,여,2016-12,118,191,12232550
제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,남,2016-12,439,827,71585800
제주도,서귀포시,읍면,문화/레져,제주도민,50대,여,2016-12,281,371,25634600
제주도,서귀포시,읍면,문화/레져,제주도민,50대,남,2016-12,760,1067,85528150
제주도,서귀포시,읍면,문화/레져,제주도민,40대,여,2016-12,466,636,38043460
제주도,서귀포시,읍면,문화/레져,제주도민,40대,남,2016-12,883,1131,81210280
제주도,서귀포시,읍면,문화/레져,제주도민,30대,여,2016-12,601,710,27791448
제주도,서귀포시,읍면,문화/레져,제주도민,30대,남,2016-12,601,718,29716800
제주도,서귀포시,읍면,문화/레져,제주도민,20대,여,2016-12,310,329,8134110
제주도,서귀포시,읍면,문화/레져,제주도민,20대,남,2016-12,248,290,7930670
제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,여,2016-12,332,460,50174640
제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,남,2016-12,658,905,87004636
제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,여,2016-12,882,1072,55205873
제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,남,2016-12,1416,1740,142141135
제주도,서귀포시,읍면,문화/레져,내국인관광객,40대,여,2016-12,1663,2096,95645104
제주도,서귀포시,읍면,문화/레져,내국인관광객,40대,남,2016-12,2146,2752,153948158
제주도,서귀포시,읍면,문화/레져,내국인관광객,30대,여,2016-12,2114,2609,89751843
제주도,서귀포시,읍면,문화/레져,내국인관광객,30대,남,2016-12,2156,2647,94448845
제주도,서귀포시,읍면,문화/레져,내국인관광객,20대,여,2016-12,1414,1603,39835030
제주도,서귀포시,읍면,문화/레져,내국인관광객,20대,남,2016-12,901,1047,27592800
제주도,서귀포시,읍면,문화/레져,내국인관광객,20 미만,여,2016-12,14,19,250750
제주도,서귀포시,읍면,기타,제주도민,60대이상,여,2016-12,483,987,78596032
제주도,서귀포시,읍면,기타,제주도민,60대이상,남,2016-12,1116,2276,182082595
제주도,서귀포시,읍면,기타,제주도민,50대,여,2016-12,782,1663,119686979
제주도,서귀포시,읍면,기타,제주도민,50대,남,2016-12,1336,2723,211705896
제주도,서귀포시,읍면,기타,제주도민,40대,여,2016-12,950,1842,147933998
제주도,서귀포시,읍면,기타,제주도민,40대,남,2016-12,1257,2488,191068343
제주도,서귀포시,읍면,기타,제주도민,30대,여,2016-12,684,1335,143579038
제주도,서귀포시,읍면,기타,제주도민,30대,남,2016-12,606,1111,65947332
제주도,서귀포시,읍면,기타,제주도민,20대,여,2016-12,211,359,23289760
제주도,서귀포시,읍면,기타,제주도민,20대,남,2016-12,193,280,11684220
제주도,서귀포시,읍면,기타,내국인관광객,60대이상,여,2016-12,263,451,14227586
제주도,서귀포시,읍면,기타,내국인관광객,60대이상,남,2016-12,515,928,38640200
제주도,서귀포시,읍면,기타,내국인관광객,50대,여,2016-12,491,718,36195799
제주도,서귀포시,읍면,기타,내국인관광객,50대,남,2016-12,880,1510,58860030
제주도,서귀포시,읍면,기타,내국인관광객,40대,여,2016-12,622,887,29881805
제주도,서귀포시,읍면,기타,내국인관광객,40대,남,2016-12,1002,1579,63539871
제주도,서귀포시,읍면,기타,내국인관광객,30대,여,2016-12,833,1035,30480640
제주도,서귀포시,읍면,기타,내국인관광객,30대,남,2016-12,991,1301,30992870
제주도,서귀포시,읍면,기타,내국인관광객,20대,여,2016-12,567,652,9011440
제주도,서귀포시,읍면,기타,내국인관광객,20대,남,2016-12,470,557,10616200
제주도,서귀포시,읍면,기타,내국인관광객,20 미만,여,2016-12,12,26,132300
제주도,서귀포시,읍면,기타,내국인관광객,20 미만,남,2016-12,8,22,200900
제주도,서귀포시,읍면,교통,제주도민,60대이상,여,2016-12,867,1584,91862148
제주도,서귀포시,읍면,교통,제주도민,60대이상,남,2016-12,3921,9598,555537922
제주도,서귀포시,읍면,교통,제주도민,50대,여,2016-12,1059,2011,119316304
제주도,서귀포시,읍면,교통,제주도민,50대,남,2016-12,2666,5985,368566218
제주도,서귀포시,읍면,교통,제주도민,40대,여,2016-12,1035,1947,121343583
제주도,서귀포시,읍면,교통,제주도민,40대,남,2016-12,2110,4315,284149978
제주도,서귀포시,읍면,교통,제주도민,30대,여,2016-12,623,1005,46328996
제주도,서귀포시,읍면,교통,제주도민,30대,남,2016-12,984,1664,90018506
제주도,서귀포시,읍면,교통,제주도민,20대,여,2016-12,210,295,11524242
제주도,서귀포시,읍면,교통,제주도민,20대,남,2016-12,289,488,23612830
제주도,서귀포시,읍면,교통,내국인관광객,60대이상,여,2016-12,197,293,15014036
제주도,서귀포시,읍면,교통,내국인관광객,60대이상,남,2016-12,513,792,40276101
제주도,서귀포시,읍면,교통,내국인관광객,50대,여,2016-12,422,566,26908977
제주도,서귀포시,읍면,교통,내국인관광객,50대,남,2016-12,1002,1351,62572080
제주도,서귀포시,읍면,교통,내국인관광객,40대,여,2016-12,543,691,29595772
제주도,서귀포시,읍면,교통,내국인관광객,40대,남,2016-12,1225,1618,73494123
제주도,서귀포시,읍면,교통,내국인관광객,30대,여,2016-12,776,908,31822577
제주도,서귀포시,읍면,교통,내국인관광객,30대,남,2016-12,1273,1501,51618183
제주도,서귀포시,읍면,교통,내국인관광객,20대,여,2016-12,600,654,19219986
제주도,서귀포시,읍면,교통,내국인관광객,20대,남,2016-12,505,571,18692709
제주도,서귀포시,도심,유흥,제주도민,60대이상,여,2016-12,59,68,7743500
제주도,서귀포시,도심,유흥,제주도민,60대이상,남,2016-12,308,443,61617200
제주도,서귀포시,도심,유흥,제주도민,50대,여,2016-12,199,262,24716910
제주도,서귀포시,도심,유흥,제주도민,50대,남,2016-12,874,1315,202833300
제주도,서귀포시,도심,유흥,제주도민,40대,여,2016-12,294,351,27351000
제주도,서귀포시,도심,유흥,제주도민,40대,남,2016-12,1209,1808,328977227
제주도,서귀포시,도심,유흥,제주도민,30대,여,2016-12,223,288,23136500
제주도,서귀포시,도심,유흥,제주도민,30대,남,2016-12,677,971,135846900
